CAN,North America,Canada,5/26/2020,87069,770,7400,88,25700,1477996,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/27/2020,87920,851,7497,97,23090,1501086,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/28/2020,88765,845,7614,117,32776,1533862,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/29/2020,89564,799,7714,100,38885,1572747,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/30/2020,90315,751,7772,58,40316,1613063,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,5/31/2020,90957,642,7828,56,42054,1655117,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/1/2020,91748,791,7875,47,38455,1693572,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/2/2020,92441,693,7926,51,31463,1725035,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/3/2020,93102,661,7982,56,29526,1754561,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/4/2020,93740,638,8047,65,35691,1790252,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/5/2020,94337,597,8092,45,41195,1831447,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/6/2020,95079,742,8152,60,42422,1873869,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/7/2020,95685,606,8193,41,44243,1918112,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/8/2020,96150,465,8239,46,38124,1956236,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/9/2020,96586,436,8275,36,29988,1986224,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/10/2020,97074,488,8305,30,27409,2013633,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/11/2020,97489,415,8337,32,39165,2052798,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/12/2020,97896,407,8367,30,44128,2096926,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/13/2020,98326,430,8395,28,49817,2146743,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/14/2020,98669,343,8418,23,47498,2194241,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/15/2020,99039,370,8445,27,42478,2236719,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/16/2020,99401,362,8464,19,37620,2274339,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/17/2020,99791,390,8485,21,36663,2311002,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/18/2020,100173,382,8495,10,43975,2354977,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/19/2020,100548,375,8519,24,47073,2402050,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
CAN,North America,Canada,6/20/2020,100909,361,8554,35,50329,2452379,,,,38067913,4.037,41.4,16.984,10.797,44017.591,2.5,82.43
